CAU,CAU_NAME,TLA,TLA_NAME,TLA_06,TLA_06_NAME,YEAR,POP_PROJECTION
586503,Kaiapoi West,59,Waimakariri District,59,Waimakariri District,2033,1040
586503,Kaiapoi West,59,Waimakariri District,59,Waimakariri District,2038,1010
586503,Kaiapoi West,59,Waimakariri District,59,Waimakariri District,2043,970
586504,Silverstream,59,Waimakariri District,59,Waimakariri District,2013,40
586504,Silverstream,59,Waimakariri District,59,Waimakariri District,2018,1050
586504,Silverstream,59,Waimakariri District,59,Waimakariri District,2023,1320
586504,Silverstream,59,Waimakariri District,59,Waimakariri District,2028,1580
586504,Silverstream,59,Waimakariri District,59,Waimakariri District,2033,1840
586504,Silverstream,59,Waimakariri District,59,Waimakariri District,2038,2100
586504,Silverstream,59,Waimakariri District,59,Waimakariri District,2043,2360
586603,Mandeville,59,Waimakariri District,59,Waimakariri District,2013,2770
586603,Mandeville,59,Waimakariri District,59,Waimakariri District,2018,3320
586603,Mandeville,59,Waimakariri District,59,Waimakariri District,2023,3560
586603,Mandeville,59,Waimakariri District,59,Waimakariri District,2028,3800
586603,Mandeville,59,Waimakariri District,59,Waimakariri District,2033,4030
586603,Mandeville,59,Waimakariri District,59,Waimakariri District,2038,4240
586603,Mandeville,59,Waimakariri District,59,Waimakariri District,2043,4410
586604,Ohoka,59,Waimakariri District,59,Waimakariri District,2013,1190
586604,Ohoka,59,Waimakariri District,59,Waimakariri District,2018,1250
586604,Ohoka,59,Waimakariri District,59,Waimakariri District,2023,1300
586604,Ohoka,59,Waimakariri District,59,Waimakariri District,2028,1360
586604,Ohoka,59,Waimakariri District,59,Waimakariri District,2033,1400
586604,Ohoka,59,Waimakariri District,59,Waimakariri District,2038,1420
586604,Ohoka,59,Waimakariri District,59,Waimakariri District,2043,1430
586605,West Eyreton,59,Waimakariri District,59,Waimakariri District,2013,1320
586605,West Eyreton,59,Waimakariri District,59,Waimakariri District,2018,1460
586605,West Eyreton,59,Waimakariri District,59,Waimakariri District,2023,1610
586605,West Eyreton,59,Waimakariri District,59,Waimakariri District,2028,1750
586605,West Eyreton,59,Waimakariri District,59,Waimakariri District,2033,1890
586605,West Eyreton,59,Waimakariri District,59,Waimakariri District,2038,2020
586605,West Eyreton,59,Waimakariri District,59,Waimakariri District,2043,2130
586606,Eyrewell,59,Waimakariri District,59,Waimakariri District,2013,1320
586606,Eyrewell,59,Waimakariri District,59,Waimakariri District,2018,1640
586606,Eyrewell,59,Waimakariri District,59,Waimakariri District,2023,1820
586606,Eyrewell,59,Waimakariri District,59,Waimakariri District,2028,2000
586606,Eyrewell,59,Waimakariri District,59,Waimakariri District,2033,2180
586606,Eyrewell,59,Waimakariri District,59,Waimakariri District,2038,2350
586606,Eyrewell,59,Waimakariri District,59,Waimakariri District,2043,2510
586801,Ashley Gorge,59,Waimakariri District,59,Waimakariri District,2013,1790
586801,Ashley Gorge,59,Waimakariri District,59,Waimakariri District,2018,1970
586801,Ashley Gorge,59,Waimakariri District,59,Waimakariri District,2023,2100
586801,Ashley Gorge,59,Waimakariri District,59,Waimakariri District,2028,2220
586801,Ashley Gorge,59,Waimakariri District,59,Waimakariri District,2033,2330
586801,Ashley Gorge,59,Waimakariri District,59,Waimakariri District,2038,2420
586801,Ashley Gorge,59,Waimakariri District,59,Waimakariri District,2043,2510
586802,Oxford,59,Waimakariri District,59,Waimakariri District,2013,1980
586802,Oxford,59,Waimakariri District,59,Waimakariri District,2018,2090
586802,Oxford,59,Waimakariri District,59,Waimakariri District,2023,2190
586802,Oxford,59,Waimakariri District,59,Waimakariri District,2028,2270
586802,Oxford,59,Waimakariri District,59,Waimakariri District,2033,2350
586802,Oxford,59,Waimakariri District,59,Waimakariri District,2038,2410
586802,Oxford,59,Waimakariri District,59,Waimakariri District,2043,2450
587302,Halswell South,60,Christchurch City,60,Christchurch City,2013,2380
587302,Halswell South,60,Christchurch City,60,Christchurch City,2018,2480
587302,Halswell South,60,Christchurch City,60,Christchurch City,2023,2590
587302,Halswell South,60,Christchurch City,60,Christchurch City,2028,2680
587302,Halswell South,60,Christchurch City,60,Christchurch City,2033,2780
587302,Halswell South,60,Christchurch City,60,Christchurch City,2038,2880
587302,Halswell South,60,Christchurch City,60,Christchurch City,2043,2970
587303,Oaklands West,60,Christchurch City,60,Christchurch City,2013,2470
587303,Oaklands West,60,Christchurch City,60,Christchurch City,2018,2560
587303,Oaklands West,60,Christchurch City,60,Christchurch City,2023,2610
587303,Oaklands West,60,Christchurch City,60,Christchurch City,2028,2650
587303,Oaklands West,60,Christchurch City,60,Christchurch City,2033,2670
587303,Oaklands West,60,Christchurch City,60,Christchurch City,2038,2670
587303,Oaklands West,60,Christchurch City,60,Christchurch City,2043,2650
587304,Oaklands East,60,Christchurch City,60,Christchurch City,2013,3460
587304,Oaklands East,60,Christchurch City,60,Christchurch City,2018,3590
587304,Oaklands East,60,Christchurch City,60,Christchurch City,2023,3720
587304,Oaklands East,60,Christchurch City,60,Christchurch City,2028,3830
587304,Oaklands East,60,Christchurch City,60,Christchurch City,2033,3940
587304,Oaklands East,60,Christchurch City,60,Christchurch City,2038,4040
587304,Oaklands East,60,Christchurch City,60,Christchurch City,2043,4150
587400,Hornby North,60,Christchurch City,60,Christchurch City,2013,3410
587400,Hornby North,60,Christchurch City,60,Christchurch City,2018,3480
587400,Hornby North,60,Christchurch City,60,Christchurch City,2023,3540
587400,Hornby North,60,Christchurch City,60,Christchurch City,2028,3600
587400,Hornby North,60,Christchurch City,60,Christchurch City,2033,3650
587400,Hornby North,60,Christchurch City,60,Christchurch City,2038,3700
587400,Hornby North,60,Christchurch City,60,Christchurch City,2043,3750
587500,Hornby South,60,Christchurch City,60,Christchurch City,2013,5260
587500,Hornby South,60,Christchurch City,60,Christchurch City,2018,5450
587500,Hornby South,60,Christchurch City,60,Christchurch City,2023,5580
587500,Hornby South,60,Christchurch City,60,Christchurch City,2028,5680
587500,Hornby South,60,Christchurch City,60,Christchurch City,2033,5750
587500,Hornby South,60,Christchurch City,60,Christchurch City,2038,5800
587500,Hornby South,60,Christchurch City,60,Christchurch City,2043,5870
587701,Sockburn,60,Christchurch City,60,Christchurch City,2013,6610
587701,Sockburn,60,Christchurch City,60,Christchurch City,2018,6620
587701,Sockburn,60,Christchurch City,60,Christchurch City,2023,6660
587701,Sockburn,60,Christchurch City,60,Christchurch City,2028,6700
587701,Sockburn,60,Christchurch City,60,Christchurch City,2033,6740
587701,Sockburn,60,Christchurch City,60,Christchurch City,2038,6790
587701,Sockburn,60,Christchurch City,60,Christchurch City,2043,6860
587702,Wigram,60,Christchurch City,60,Christchurch City,2013,3800
587702,Wigram,60,Christchurch City,60,Christchurch City,2018,6490
587702,Wigram,60,Christchurch City,60,Christchurch City,2023,7390
587702,Wigram,60,Christchurch City,60,Christchurch City,2028,8220
587702,Wigram,60,Christchurch City,60,Christchurch City,2033,8970
587702,Wigram,60,Christchurch City,60,Christchurch City,2038,9670
587702,Wigram,60,Christchurch City,60,Christchurch City,2043,10350
587811,Yaldhurst,60,Christchurch City,60,Christchurch City,2013,1450
587811,Yaldhurst,60,Christchurch City,60,Christchurch City,2018,1990
587811,Yaldhurst,60,Christchurch City,60,Christchurch City,2023,2040
587811,Yaldhurst,60,Christchurch City,60,Christchurch City,2028,2070
587811,Yaldhurst,60,Christchurch City,60,Christchurch City,2033,2100
587811,Yaldhurst,60,Christchurch City,60,Christchurch City,2038,2100
587811,Yaldhurst,60,Christchurch City,60,Christchurch City,2043,2090
587812,Broomfield,60,Christchurch City,60,Christchurch City,2013,2720
587812,Broomfield,60,Christchurch City,60,Christchurch City,2018,3330
587812,Broomfield,60,Christchurch City,60,Christchurch City,2023,3560
587812,Broomfield,60,Christchurch City,60,Christchurch City,2028,3770
587812,Broomfield,60,Christchurch City,60,Christchurch City,2033,3970
587812,Broomfield,60,Christchurch City,60,Christchurch City,2038,4140
587812,Broomfield,60,Christchurch City,60,Christchurch City,2043,4310
587821,Paparua,60,Christchurch City,62,Selwyn District,2013,860
587821,Paparua,60,Christchurch City,62,Selwyn District,2018,870
587821,Paparua,60,Christchurch City,62,Selwyn District,2023,890
587821,Paparua,60,Christchurch City,62,Selwyn District,2028,910
587821,Paparua,60,Christchurch City,62,Selwyn District,2033,930
587821,Paparua,60,Christchurch City,62,Selwyn District,2038,940
587821,Paparua,60,Christchurch City,62,Selwyn District,2043,960
587822,Templeton,60,Christchurch City,60,Christchurch City,2013,1860
587822,Templeton,60,Christchurch City,60,Christchurch City,2018,1920
587822,Templeton,60,Christchurch City,60,Christchurch City,2023,1970
587822,Templeton,60,Christchurch City,60,Christchurch City,2028,2020
587822,Templeton,60,Christchurch City,60,Christchurch City,2033,2060
587822,Templeton,60,Christchurch City,60,Christchurch City,2038,2100
587822,Templeton,60,Christchurch City,60,Christchurch City,2043,2140
587830,Islington,60,Christchurch City,60,Christchurch City,2013,3130
587830,Islington,60,Christchurch City,60,Christchurch City,2018,3390
587830,Islington,60,Christchurch City,60,Christchurch City,2023,3440
587830,Islington,60,Christchurch City,60,Christchurch City,2028,3490
587830,Islington,60,Christchurch City,60,Christchurch City,2033,3540
587830,Islington,60,Christchurch City,60,Christchurch City,2038,3590
587830,Islington,60,Christchurch City,60,Christchurch City,2043,3620
587842,Halswell West,60,Christchurch City,60,Christchurch City,2013,520
587842,Halswell West,60,Christchurch City,60,Christchurch City,2018,2980
587842,Halswell West,60,Christchurch City,60,Christchurch City,2023,4500
587842,Halswell West,60,Christchurch City,60,Christchurch City,2028,6050
587842,Halswell West,60,Christchurch City,60,Christchurch City,2033,7610
587842,Halswell West,60,Christchurch City,60,Christchurch City,2038,9190
587842,Halswell West,60,Christchurch City,60,Christchurch City,2043,10750
587844,Westmorland,60,Christchurch City,60,Christchurch City,2013,1920
587844,Westmorland,60,Christchurch City,60,Christchurch City,2018,2200
587844,Westmorland,60,Christchurch City,60,Christchurch City,2023,2280
587844,Westmorland,60,Christchurch City,60,Christchurch City,2028,2340
587844,Westmorland,60,Christchurch City,60,Christchurch City,2033,2400
587844,Westmorland,60,Christchurch City,60,Christchurch City,2038,2440
587844,Westmorland,60,Christchurch City,60,Christchurch City,2043,2460
587845,Aidanfield,60,Christchurch City,60,Christchurch City,2013,3030
587845,Aidanfield,60,Christchurch City,60,Christchurch City,2018,3430
587845,Aidanfield,60,Christchurch City,60,Christchurch City,2023,3430
587845,Aidanfield,60,Christchurch City,60,Christchurch City,2028,3420
587845,Aidanfield,60,Christchurch City,60,Christchurch City,2033,3420
587845,Aidanfield,60,Christchurch City,60,Christchurch City,2038,3410
587845,Aidanfield,60,Christchurch City,60,Christchurch City,2043,3410
587846,Halswell Domain,60,Christchurch City,60,Christchurch City,2013,1660
587846,Halswell Domain,60,Christchurch City,60,Christchurch City,2018,1930
587846,Halswell Domain,60,Christchurch City,60,Christchurch City,2023,1990
587846,Halswell Domain,60,Christchurch City,60,Christchurch City,2028,2050
587846,Halswell Domain,60,Christchurch City,60,Christchurch City,2033,2100
587846,Halswell Domain,60,Christchurch City,60,Christchurch City,2038,2130
587846,Halswell Domain,60,Christchurch City,60,Christchurch City,2043,2140
587847,Hendersons Basin,60,Christchurch City,60,Christchurch City,2013,680
587847,Hendersons Basin,60,Christchurch City,60,Christchurch City,2018,740
587847,Hendersons Basin,60,Christchurch City,60,Christchurch City,2023,2250
587847,Hendersons Basin,60,Christchurch City,60,Christchurch City,2028,4280
587847,Hendersons Basin,60,Christchurch City,60,Christchurch City,2033,6310
587847,Hendersons Basin,60,Christchurch City,60,Christchurch City,2038,8330
587847,Hendersons Basin,60,Christchurch City,60,Christchurch City,2043,10350
587902,Mcleans Island,60,Christchurch City,60,Christchurch City,2013,240
587902,Mcleans Island,60,Christchurch City,60,Christchurch City,2018,240
587902,Mcleans Island,60,Christchurch City,60,Christchurch City,2023,230
587902,Mcleans Island,60,Christchurch City,60,Christchurch City,2028,230
587902,Mcleans Island,60,Christchurch City,60,Christchurch City,2033,230
587902,Mcleans Island,60,Christchurch City,60,Christchurch City,2038,230
587902,Mcleans Island,60,Christchurch City,60,Christchurch City,2043,220
587903,Kennedys Bush,60,Christchurch City,60,Christchurch City,2013,680
587903,Kennedys Bush,60,Christchurch City,60,Christchurch City,2018,850
587903,Kennedys Bush,60,Christchurch City,60,Christchurch City,2023,1020
587903,Kennedys Bush,60,Christchurch City,60,Christchurch City,2028,1200
587903,Kennedys Bush,60,Christchurch City,60,Christchurch City,2033,1370
587903,Kennedys Bush,60,Christchurch City,60,Christchurch City,2038,1540
587903,Kennedys Bush,60,Christchurch City,60,Christchurch City,2043,1710
588101,Redwood North,60,Christchurch City,60,Christchurch City,2013,4310
